49, A1143SNKOV0ZIT, 0.5
50, A1174D8Q9S455C, 0.849552845
51, A117JNY7EV4RFS, 0.5
52, A117RJ6J5CO53D, 0.5
53, A118X8NUUAY0HG, 0.903914336
54, A11AAFHZV0AS3A, 0.5
55, A11BC4PIHPZVJP, 0.803412991
56, A11BF3WX0WJ24N, 0.831660389
57, A11CNSUROWGLEG, 0.715738627
58, A11D1KHM7DVOQK, 0.840400414
59, A11ED8O95W2103, 0.5
60, A11EVW999P0971, 0.792806189
61, A11H85UYL2R4KX, 0.813945562
62, A11HB3LYLIQNZP, 0.706212627
63, A11J3144NAHA2Y, 0.716330968
64, A11L5M4MJP00UW, 0.890012334
65, A11L90R7RWJA8H, 0.855277059
66, A11NKZ57YSELZC, 0.64139087
67, A11P8ZZN2NRL27, 0.716142538
68, A11PTCZ2FM2547, 0.900298641
69, A11QD0NDRCXXC2, 0.762263045
70, A11QK3LR5L55D8, 0.5
71, A11S0N57B17870, 0.757736197
72, A11SXQK0X7LGZA, 0.803802245
73, A11W7SFEXY5YEE, 0.5
74, A11WQ2N0KPQLXB, 0.575465077
75, A11WRMLB3D8SJQ, 0.687243676
76, A11X4L7HYNW31H, 0.294045113
77, A11XKY4EIU2KNR, 0.758543751
78, A11Y5IMOCKU934, 0.5
79, A11YFRHUSK8IP9, 0.791499862
80, A11Z2YS0Q5LKZB, 0.5
81, A11ZO7P3F4W8DP, 0.5
82, A11ZPFSJAY25AZ, 0.616044504
83, A120DADS9WILNI, 0.716871372
84, A120RH58WVY4W6, 0.952258011
85, A121B1GMDFNLZT, 0.707963558
86, A121NTYWSXOBLG, 0.840493358
87, A12224Y2TZG4BY, 0.869477925
88, A122EZ7ZLFZB51, 0.933719962
89, A12332BWHBJ1T8, 0.583322214
90, A1241U6QCSX5YJ, 0.551695212
91, A1247THN87SOGP, 0.849011094
92, A125DOPLVT1HUD, 0.894369409
93, A129S2CIJPLEYF, 0.876786046
94, A129YBX5BVNW2, 0.745780482
95, A12A6ZP3S3W2P6, 0.822225264
96, A12A7J2T5HCFGE, 0.528633775
97, A12CBUR8QGQ5UP, 0.751392334
98, A12CC4FTM92QQY, 0.5
99, A12EJDWH8Q0ANH, 0.898531591
100, A12GEAY6HQDN2A, 0.705149238
101, A12KC4IDE1EWA0, 0.994870244
102, A12LPP2U05ZF0I, 0.702929908
103, A12LQ8PQDULATI, 0.829358212
104, A12M96JJHEOYMT, 0.798576832
105, A12N6XUM5ZYLXG, 0.5
106, A12O0S8IPSMRXH, 0.550687988
107, A12OQ4GJOVBK76, 0.5
108, A12OSNCDUGRZMQ, 0.871214912
109, A12OZZLO1QNA9M, 0.692187983
110, A12R54MKO17TW0, 0.824665202
111, A12TYFBUU7OF65, 0.683695919
112, A12UJ2D0J8DJ7J, 0.798350294
113, A12W2HO2CG1O56, 0.942658735
114, A12W8NRSYR593I, 0.831845571
115, A12WON27MLDXNI, 0.952327149
116, A12YRUY07AM6AE, 0.706201732
117, A12ZF9TZLGYG8X, 0.707362926
118, A130YN8T37O833, 0.872810967
119, A132KAU0N9XS8A, 0.77836425
120, A1331315KK0W7T, 0.74810941
121, A1346E5MFVIG33, 0.720057305
122, A134U89MQB7ZXV, 0.738056268
123, A136MAOWGCU2C2, 0.820963595
124, A138HQQKDY777Y, 0.863141929
125, A138I6EVRRRR5I, 0.836357955
126, A13910TC3NZ6LE, 0.774721444
127, A139ZF7CJVVTJU, 0.5
128, A13A4JYA8PEVGH, 0.656517022
129, A13A81NN0NRD1S, 0.947175305
130, A13AHLUPELNZF8, 0.896658938
131, A13B2GPGMPM9YW, 0.597183171
132, A13B6LNR7R0R4M, 0.760122888
133, A13BP4NJEBZGEY, 0.5
134, A13DD17X1AZFGJ, 0.5
135, A13E0ARAXI6KJW, 0.740720873
136, A13EHGWL2EFJOD, 0.714916265
137, A13EUSV15UDAUG, 0.826680042
138, A13FBTZ8SO8T3D, 0.818507367
139, A13FKUDRI0R54U, 0.710927223
140, A13G4GI6O44HXX, 0.736085796
141, A13GFMDEPD0776, 0.892086217
142, A13GNYXT1HTKJQ, 0.856027427
143, A13H2JJ3GEMJN1, 0.712219753
144, A13IKSGDYNBNQS, 0.713933926
145, A13JEA59HIJXZK, 0.750929252
146, A13L51ASQFO63I, 0.633755936
147, A13LIB4E8IKO0X, 0.5
148, A13LQXSU90UCWS, 0.713022493
149, A13LYNVKQINUE1, 0.5
150, A13M2OZU0IWFY8, 0.5
151, A13N40YR6UZFRW, 0.5
152, A13OD50LTDL2CQ, 0.5
153, A13OMT8D4GPIBV, 0.598156688
154, A13Q6DZC1WZ9K6, 0.727803299
155, A13QB0O67ZVRQY, 0.5
156, A13RDDIV5595S7, 0.831570562
157, A13RRHISUZBTEV, 0.771620144
158, A13STKDYQO5DQ8, 0.5
159, A13TUCISPR40ZY, 0.838625368
160, A13UPVEPGI0N5H, 0.946514222
161, A13WYB85YO16QI, 0.985628652
162, A13XGH1V3BQPJI, 0.95083354
163, A13Y1WNMYX93EL, 0.993349934
164, A13ZCL7UXEDF14, 0.994934434
165, A141HP4LYPWMSR, 0.5
166, A141XAG09QATRB, 0.715848499
167, A1421MTXIDMS9X, 0.869508713
168, A1429V2MO57X86, 0.796858587
169, A143P0NKQDNWYL, 0.5
170, A14468KV4NR3KB, 0.992203295
171, A145B8OHVNNFAJ, 0.7568099
172, A14625D7IM4OD4, 0.5
173, A146D2LYLICNLS, 0.768281705
174, A1476KEGRJTWF8, 0.656418622
175, A148ZZRB82QLEM, 0.795432033
176, A149OQJD0ASI07, 0.706261752
177, A149RNR5RH19YY, 0.971462155
178, A14AWJWQL57ZKV, 0.5
179, A14B2NR2XELLQ0, 0.70707352
180, A14BTJRH9VNLJJ, 0.716218189
181, A14CC5FIPR5YVF, 0.746992823
182, A14CRAQNS6NHRJ, 0.80963544
183, A14CWMXH8UTAFF, 0.752825527
184, A14DHJGIUSYKP6, 0.5
185, A14EU2XMRSJ17K, 0.844357044
186, A14F106N1M9AAQ, 0.873338114
187, A14FXZST924J9Z, 0.705616235
188, A14GK0E64J0WAS, 0.775577348
189, A14HCEU8BBAJ7I, 0.502679904
190, A14HY4RWYJY3TM, 0.5
191, A14I0X9ZNK9D83, 0.895492495
192, A14IKQ8B5ABRYQ, 0.98397117
193, A14INICZSIGAAA, 0.861233912
194, A14KX80MV58S30, 0.5
195, A14NP28ZWMYIY9, 0.810138781
196, A14NPAF8OQOSSL, 0.779385022
197, A14O7UQ0IUBZ07, 0.740429869
198, A14OKOZW0PDTAD, 0.5
199, A14PDS8YSMJFHX, 0.5
200, A14PEJXDFAFIXJ, 0.732115821
201, A14PEZOFSJFIC0, 0.59224154
202, A14PS7BDSYKG9U, 0.74871808
203, A14SKEL2P4LGTE, 0.819009536
204, A14TAVG028YD6M, 0.771237756
205, A14U40MX3CPO8Q, 0.732260528
206, A14UXMXCWZ2GG5, 0.5
207, A14W1VNMMYLWND, 0.73562714
208, A14W8HXP3RM3ZS, 0.737455077
209, A14XNOLCTQNRRA, 0.969253299
210, A14XWAHMBDAC7N, 0.5
211, A14YR7QK3ASFFW, 0.777062358
212, A14YZ43JUA3ULY, 0.981654998
213, A150Z727BVVT2J, 0.765897268
214, A15105Y7IL1FO9, 0.857650762
215, A151JSJYHTN4T2, 0.908981657
216, A151XJ2ZNET1WJ, 0.903045996
217, A152HV6669BVV6, 0.755540398
218, A152MUFMEF5D2R, 0.992909158
219, A1534MBU6VJXYN, 0.5
220, A153OTHBFLY65L, 0.983958052
221, A153RFYGNYJP0T, 0.5
222, A154FM86RLI348, 0.989234957
223, A154G4OD9636NE, 0.992600747
224, A154YMXW7HS5NU, 0.640582414
225, A155KXFRZCA7C, 0.805363494
226, A155TKM8DDLQFW, 0.5
227, A155TMD8SHLSC, 0.5
228, A158DXY00QSWV9, 0.862238948
229, A158LE4L3WGG7W, 0.5
230, A15AA7MB9XN2S2, 0.921473466
231, A15AAI0BLM17CZ, 0.730700779
232, A15AFDBL95DA5V, 0.5
233, A15APNZDRPVHH4, 0.898713002
234, A15DQK7MICWV4E, 0.792353384
235, A15GFMW0V9NHA6, 0.5
236, A15HQSBVCU724Y, 0.824177125
237, A15JTJXQXO22JJ, 0.842432493
238, A15JWX1RNJ3H6C, 0.876360546
239, A15K10K0RLD1SF, 0.870897596
240, A15M3VKZBICFZJ, 0.801115742
241, A15MLF38WROSWU, 0.63070607
242, A15ODH4TZGETQC, 0.993261777
243, A15OGDJS69EUCP, 0.825169313
244, A15PG37TAILLHG, 0.687604345
245, A15PTAF4AH3GGH, 0.769858654
246, A15QOWNYLDC49T, 0.838499052
247, A15TNUM2PBS6F0, 0.824593525
248, A15U8PUDDBAS9E, 0.981882467
249, A15VFMU0WO8ED2, 0.994487892
250, A15WN5RTXR8B2O, 0.899101174
251, A15YPJLKLZS0MK, 0.930154106
252, A15Z2947ZA5TJF, 0.5
253, A15ZOEO6ULC0TV, 0.699375227
254, A162BBY3A7T07O, 0.972312202
255, A163N66ALZDACR, 0.940187284
256, A164RX8TQKDYAO, 0.5
257, A164VIT155G0UF, 0.5
258, A165UDH1BSG8ML, 0.839306974
259, A168VXSISJWQN9, 0.909489057
260, A169WKRX93445F, 0.834466796
261, A16B9B96UEJY3, 0.999209283
262, A16CX7YQR8BHTD, 0.758627317
263, A16CZRQL23NOIW, 0.724003561
264, A16DFPRFMPA9LP, 0.746214201
265, A16EHWSPVT7F0C, 0.5
266, A16ELVAT9ZE7PZ, 0.741930381
267, A16H4WUENJWBME, 0.5
268, A16HWG8TOURTGN, 0.891176154
269, A16J690RW5ALML, 0.5
270, A16J9STS34PWWC, 0.554567825
271, A16K05AZPNF7R7, 0.989704265
272, A16KCH578FG4B4, 0.5
273, A16M4Y1JV9ZNN4, 0.5
274, A16N2NX7B5WESS, 0.775411682
275, A16N6KIMCAP5LM, 0.818061023
276, A16PEJRK9WCIKI, 0.740198046
277, A16QODENBJVUI1, 0.72341234
278, A16T7YAVRO2T95, 0.768325316
279, A16TOENL3NDHDY, 0.896965464
280, A16X3IYIAVG1T7, 0.868083782
281, A16XRPF40679KG, 0.865180105
282, A16YQ1TL4J62L0, 0.5
283, A16YQDR4K0A3A5, 0.914258991
284, A1705HRBGA8BNX, 0.68966062
285, A170QM825KM60W, 0.651153238
286, A170T1ULRVT6FL, 0.668709966
287, A170UXQQ56AHO4, 0.99992795
288, A171FU7AC9YYMS, 0.766969877
289, A171KLCBQB06JK, 0.771256643
290, A1725KPO7A5ULX, 0.751391738
291, A1734SMS3837AJ, 0.951434532
292, A173EIKGFCYD2A, 0.949766571
293, A175M0WRRFPBK9, 0.652155085
294, A175TPTHMNS7S4, 0.790017756
295, A17814AD8EWTN4, 0.738493472
296, A178ODL6VOBR1X, 0.79419029
297, A179SPC4TGCWK6, 0.979198479
298, A17BUCQ8BEJTFG, 0.943357291
299, A17BUUBOU0598B, 0.76668463
300, A17CP110C6E9KF, 0.96138616
301, A17CSVJ5DPCQZI, 0.5
302, A17E28QEX42YU0, 0.5
303, A17EB9UAANILAO, 0.833876958
304, A17EUD3ARAGF1C, 0.99872304
305, A17FAH2TRP1FIV, 0.997486434
306, A17FU3TBMIDV9Z, 0.766158913
307, A17GMVWZ29KJIO, 0.638731969
308, A17H55LEM0QSWF, 0.930023382
309, A17HRDEIR64ELW, 0.724088635
310, A17KEXVUA4LZBO, 0.955686685
311, A17LSEN4UY4XZQ, 0.653321365
312, A17M1HL6U2GS7M, 0.771600925
313, A17NQVG56DVDJ4, 0.607711981
314, A17NVM7IAPF2NS, 0.905070406
315, A17O7AGDZPOJSS, 0.5
316, A17OH2QDO7MU8C, 0.717646532
317, A17OL3MS7JDY6H, 0.807254639
318, A17PMFGCDROM78, 0.887906188
319, A17Q9C3TJ58HHU, 0.705106166
320, A17QYYGT3C1EPT, 0.941961217
321, A17R7H005QCW8O, 0.952108819
322, A17RFKCYS69M3Y, 0.763180933
323, A17SJ9O8CRNCV0, 0.869644299
324, A17VI5JKD3AQFH, 0.853482169
325, A17X7YKPY7FT93, 0.801074931
326, A17ZLPBIOB6GB8, 0.808337464
327, A180RYQG0NEO4E, 0.815889395
328, A181XX482ANOFM, 0.5
329, A182225XOLFDO8, 0.659358939
330, A182SY7I1OPU3A, 0.801246695
331, A185DR21STGFNA, 0.843642261
332, A185GE281QF44M, 0.725456686
333, A186TO26DHOCH6, 0.5
334, A1872X206QTCBI, 0.5
335, A187SG1QGAHMGO, 0.802178362
336, A188SDR70KKLAQ, 0.88013962
337, A189BPUDLRCQEQ, 0.5
338, A18A3WX2UHBGPV, 0.816238164
339, A18AIBGZI8WMA7, 0.984192698
340, A18AYRYL1TY8VP, 0.662559481
341, A18CYLGEI7DUIE, 0.884206846
342, A18D87U8CUN0F9, 0.5
343, A18DKX2KOEZJ08, 0.762834359
344, A18DON5KI1ERFX, 0.756639318
345, A18DP77H7EOJ1U, 0.618834567
346, A18E89JP3HVIW1, 0.99564168
347, A18EG2KTB8O87I, 0.5
348, A18EM5UKGZ3LL5, 0.813500838
349, A18EPAQ44YJTW5, 0.5
350, A18FY49BSITVTL, 0.885372857
351, A18GAOV7LWVVS5, 0.636626105
352, A18HCRSSHL1SML, 0.868915821
353, A18I22CS8Q0IGE, 0.803137913
354, A18IZ5QX2PRB3C, 0.731443642
355, A18MBO1U4DPY20, 0.878575246
356, A18OBUSMXVE8R0, 0.804826564
357, A18R5Z3USSIDVV, 0.5
358, A18RQ2URRGIIEA, 0.704070289
359, A18S82FC7G65QZ, 0.816323005
360, A18TVWGTCYJMV6, 0.665699259
361, A18VICK1AMJS6B, 0.850572005
362, A18X6ZT4AEYVKB, 0.948808101
363, A18XU3HSZ5YLQ9, 0.5
364, A1906QM2D6JVWC, 0.727229108
365, A1906RZITWT2K2, 0.786951041
366, A19123D9G66E0O, 0.804412645
367, A19163222SFFGR, 0.568005871
368, A191ZD1RVWT476, 0.805319362
369, A1928DDASE2N4T, 0.889868626
370, A192KEPM0HW6AC, 0.835489613
371, A192KN1POM24YV, 0.894887048
372, A1941PZZ11O7WT, 0.897287619
373, A194GQYVY9HXUP, 0.78335365
374, A195390L6RGMP6, 0.667415985
375, A195PCNYWRB75, 0.683420044
376, A195XTIQQK7N0J, 0.5
377, A196WFPUK1EXY4, 0.95328788
378, A199T3IWULDX68, 0.798814716
379, A19BB4AQQ6PTF5, 0.787846736
380, A19BX493YXWHSG, 0.947609392
381, A19CQRD6DIHMQL, 0.797391668
382, A19CW49SXJB3BK, 0.871135186
383, A19D230U2BGA7B, 0.5
384, A19DU0YV4K2MRY, 0.993588513
385, A19DW3VKM5KKYB, 0.800874816
386, A19DXCJ4HTZJ6H, 0.5
387, A19ELFMMKB83HC, 0.710733062
388, A19FAQLQEKN54F, 0.762674233
389, A19HCQSC5FVOXW, 0.91117189
390, A19HIVCY0C6DQ3, 0.780001447
391, A19HV35UJSW930, 0.998899916
392, A19I5KZQM3CA6W, 0.823814966
393, A19K0T7TDA67CV, 0.5
394, A19MLEHXMXNVWK, 0.769839815
395, A19NGZ7BYGV7PT, 0.777211462
396, A19NH8VGNWJ37A, 0.996863162
397, A19PPFERQ3JFDS, 0.5
398, A19RTWM1F4ZU89, 0.731572634
399, A19VJ2IQLO50G0, 0.878974154
400, A19VSCX2FH08OT, 0.5
401, A19W5BK0ZGKO0L, 0.5
402, A19XUGMN0Z7ZRR, 0.5
403, A19Y5OYF8N3R3L, 0.638738149
404, A19YHEBK099R7U, 0.822780025
405, A19Z4IUWA80RET, 0.637486569
406, A1A03UKEDEY9IQ, 0.680124351
407, A1A3YJK9IW0OI5, 0.782180816
408, A1A4EH7P1UI0RZ, 0.47831301
409, A1A50CTNM6O44T, 0.95591815
410, A1A535W556ROBQ, 0.715912043
411, A1A5633MK8F1VN, 0.740889205
412, A1A5V45PC8HDX7, 0.715456992
413, A1A6JD7XY1GTK8, 0.839251196
414, A1A7VS5J7OR71D, 0.883641861
415, A1A8IQ26AJIFYW, 0.704556624
416, A1A8VZ2Q7P9I0Q, 0.901276643
417, A1AAQ4AI6MPSSF, 0.938124217
418, A1AAS8CXKBGRMV, 0.897188733
419, A1ABDWJU9RTUWU, 0.658474337
420, A1ACH9BMDKGBA4, 0.783036791
421, A1AD05HC4T5WUP, 0.786401161
422, A1AD60F9XVCXNH, 0.5
423, A1ADZ3R45SPMES, 0.940750194
424, A1AHJBNUYFRRAT, 0.998604134
425, A1AIISXV1NQ7ZV, 0.993678323
426, A1AIQJYEPA44F0, 0.773710467
427, A1AISPOIIHTHXX, 0.74676724
428, A1AJR4BFQ5AW68, 0.684224904
429, A1AL15PY5AVFNX, 0.797815547
430, A1AL34PRF8SSZC, 0.717961101
431, A1ALPL858XSDE, 0.73088624
432, A1AMCR6ISCN2Z6, 0.874058772
433, A1AMUJB81XGXD1, 0.741230922
434, A1AMVA4R3G58TV, 0.536583017
435, A1AN06YA78NXVJ, 0.5
436, A1AO9POWMUKE41, 0.97660329
437, A1AP3A4UW8OJFV, 0.705976519
438, A1AQH9I5J6A86G, 0.922504555
439, A1ARTUCFT757FT, 0.670882652
440, A1ASCECH3KOZ3P, 0.768594504
441, A1ASIY5YBEQX8K, 0.632939156
442, A1ASYIJZE8TX65, 0.900573696
443, A1AT0GONN4A9NA, 0.5
444, A1AT95C4D1Q3OF, 0.5
445, A1AUOTPLQBK0RB, 0.892642498
446, A1AXGJVCJNI9BX, 0.719947542
447, A1AXHB7BUUDA5R, 0.945625765
448, A1AYEI2SNFPYES, 0.5
449, A1B06TR6SQRFB6, 0.786691652
450, A1B1B68XXFLUGC, 0.713249771
451, A1B1MM0QO766OL, 0.5
452, A1B2MF00TB0ECG, 0.5
453, A1B47CM4YOXMFM, 0.711205586
454, A1B4MIXYVIKMU2, 0.5
455, A1B5UQMA7J3F53, 0.5
456, A1B621EA66Z8KV, 0.5
457, A1B6HZ2W5XCV0I, 0.933078053
458, A1B7HB2XV9GRJP, 0.5
459, A1B7PCRFO1WG94, 0.5
460, A1B8P3343KRXI9, 0.800636836
461, A1B9FCSYJP611U, 0.5
462, A1B9ISLYYCHIVE, 0.71409497
463, A1BA8L91N7R01H, 0.540004354
464, A1BBH64VO5ONKX, 0.5
465, A1BBT9XLKQDV81, 0.763254751
466, A1BBYSMT9YCODI, 0.887814595
467, A1BEKAQQGP8CMF, 0.866929044
468, A1BFMWEWDIHU1L, 0.986854241
469, A1BFTKKBHIR1BY, 0.783071911
470, A1BGCOJQPGZTIW, 0.841977191
471, A1BGDTZ2K0D08E, 0.5
472, A1BHJY46QTUS7J, 0.5
473, A1BHK6FFUZNKSN, 0.903505126
474, A1BHZ16NV8OWMT, 0.572368116
475, A1BI6AXZVCQZVI, 0.809649728
476, A1BJJVV2B5VLUQ, 0.5
477, A1BJLZ8UNAZX2D, 0.5
478, A1BKHQN13M9S8H, 0.5
479, A1BM7TP9L9WDXR, 0.953703542
480, A1BOJ7P7IEWGBT, 0.5
481, A1BPCSTNJDIL69, 0.702095491
482, A1BPFV0N4C12AI, 0.5
483, A1BQOPKHRU5M8F, 0.5
484, A1BS8YM712C0VJ, 0.648532233
485, A1BUAA7C79XAXY, 0.834177885
486, A1BVCH82W0M2W2, 0.694854885
487, A1BVI1R4GJMABC, 0.994968295
488, A1BVKYCRW6W21A, 0.806089183
489, A1BVYSA8W50PFY, 0.751633069
490, A1BW7LM8PQ7LO4, 0.855024463
491, A1BX06Z8YC3RLS, 0.998793288
492, A1BXA3SM3AJOKL, 0.823096434
493, A1BXRQ30K73KSV, 0.662084515
494, A1C00UIP3SL7L3, 0.923990308
495, A1C0C9IJO2HS03, 0.5
496, A1C0TJ7KW0M10C, 0.561094951
497, A1C20CN2A2UP99, 0.5
498, A1C23583NUQDAE, 0.725406886
499, A1C2FD1DZKR4W0, 0.911431442
500, A1C41MSY3EAG00, 0.5
501, A1C4GK96OO5RB9, 0.793736061
502, A1C5T2GBB5J7U4, 0.936953198
503, A1C77JTZNQYBKR, 0.996866351
504, A1C7FGMUU5IG9J, 0.911744686
505, A1C7Y31S5QXNTR, 0.711563454
506, A1C8XITTTCYEI9, 0.5
507, A1C93Q15VQKWND, 0.766023508
508, A1C9N96N2M5D13, 0.795369993
509, A1C9XVSTGEYT6T, 0.486289286
510, A1CAV2K99G0MX4, 0.713262379
511, A1CE16L65HWOOL, 0.998377432
512, A1CEJNIAWH0XWB, 0.80593264
513, A1CEQM9AAKNYJ0, 0.894386128
514, A1CG31FDYUVGJR, 0.791254116
515, A1CGF9EUDEUQJA, 0.71841968
516, A1CGTQPOJW4RFO, 0.84494174
517, A1CHLJQMZN8LHG, 0.5
518, A1CI0UHELEM0WA, 0.749494668
519, A1CJDMPR4SVOPT, 0.843929766
520, A1CLEJTQYIBJMF, 0.649453758
521, A1CON0BDA6QLTB, 0.948691054
522, A1CQ2HLYNVE7TB, 0.919231489
523, A1CQCS17LQCHIH, 0.630297955
524, A1CS70DT7ZPCJJ, 0.697753236
525, A1CT884F9HEA8Q, 0.746971856
526, A1CYOHNGQ1WED1, 0.783635811
527, A1D1B70RV0BVMV, 0.5
528, A1D22OU25XABAK, 0.783385573
529, A1D2C0WDCSHUWZ, 0.724425877
530, A1D2NCC6II2GN9, 0.709524758
531, A1D2TRHY0UOBOQ, 0.796978477
532, A1D2VW7MTPZH75, 0.902903948
533, A1D2ZN57YG2NMH, 0.938120225
534, A1D44YT0P8Q8XL, 0.7512278
535, A1D475T8UM7AL9, 0.5
536, A1D5H57GEDI138, 0.806618203
537, A1D6HK21UH1163, 0.835854679
538, A1D6L5H76KMV6P, 0.714174236
539, A1D6ZKTYL5JMD6, 0.7114547
540, A1D7NB8MO22VS8, 0.699935051
541, A1DA8VOH9NR6C7, 0.746826484
542, A1DAARTYG4Z685, 0.776810029
543, A1DAFWS98LQD2R, 0.666643362
544, A1DAPB4HB2M7VM, 0.5
545, A1DBQURAZBR8T, 0.60598061
546, A1DDDTSZJL6M2I, 0.5
547, A1DEQH5VMVCI67, 0.794945356
548, A1DFCQ52VDZGV2, 0.91480377
549, A1DGMZ9TFG5I4X, 0.661635531
550, A1DH42FV47N8L, 0.719343888
551, A1DHG7ZYZDM7YZ, 0.736251013
552, A1DIFL0333QPEB, 0.838283285
553, A1DLIMEVXCPYNY, 0.732318447
554, A1DM7DA3LSV6WT, 0.607098686
555, A1DMDLU9AE7L20, 0.884576561
556, A1DOOKO56BLSW4, 0.691088955
557, A1DP4K5QH5M0QD, 0.814266979
558, A1DQERE7DI6UJE, 0.52889072
559, A1DQFTHLIQZI1C, 0.5
560, A1DS2PK3Z8DQEW, 0.823343808
561, A1DSES64WY3DGM, 0.5
562, A1DTCJV6KOMJOA, 0.759890866
563, A1DUU49R22H4DK, 0.5
564, A1DUUXPE50I1HX, 0.801949234
565, A1DVFU6N2MG0WW, 0.763220089
566, A1DVFZ29M8X1FH, 0.790511385
567, A1DVGS7M3HDYSP, 0.866854198
568, A1DXT7WMPTJ34V, 0.742361058
569, A1DYHQJCADLH7L, 0.800102206
570, A1DZH395YISBVS, 0.902359607
571, A1E022BHLC7JLU, 0.5
572, A1E08DHJFORY6U, 0.779145304
573, A1E110L9ZKX6FD, 0.751951904
574, A1E11HKN4IRY09, 0.843514495
575, A1E1LEVQ9VQNK, 0.719485509
576, A1E2BFZOEAOHL6, 0.772654264
577, A1E2HDBTAX08OQ, 0.755054268
578, A1E371HE68KMWB, 0.827881355
579, A1E3N1GKATTQ0, 0.789577801
580, A1E7T4DJNS18KA, 0.999426631
581, A1E8XMLNIHOIYO, 0.5
582, A1E95G1NGJ2MB4, 0.611041369
583, A1E9QPX0866W00, 0.999376066
584, A1EAEF9FMZA1U8, 0.88662935
585, A1EAFFJQ2NDHGC, 0.793275858
586, A1EF7XAHZ54VZW, 0.658481222
587, A1EG35C531ISHN, 0.5
588, A1EH5FDAIGUL4G, 0.904206915
589, A1EHHRAPE9GND7, 0.853025663
590, A1EIRI6IVYEKZT, 0.826035907
591, A1EJ9BMB058DRV, 0.794079206
592, A1EJGW6OJXC1O2, 0.630427332
593, A1EK82EIGLBMJR, 0.640271373
594, A1EKTLUL24HDG8, 0.70417751
595, A1ELBHW6AV4AKR, 0.997855548
596, A1EM70V2QHYO82, 0.969951987
597, A1EMDSTJDUE6B0, 0.973538431
598, A1ENXTPUEOOC8Q, 0.788103195
599, A1EO5YR1238VL3, 0.893339116
600, A1EOEYW5SMC6CV, 0.727816839
601, A1EPFTMSU2H35P, 0.754102395
602, A1EPTOYTJ1K2ZM, 0.869578347
603, A1EQIRL8ZVZPDN, 0.811088345
604, A1ER1CELPNT3KT, 0.992483056
605, A1ER6IYOMM8VCT, 0.765027341
606, A1ER8FS19S0XY5, 0.951550195
607, A1ESNDQ6K1HWGS, 0.705692994
608, A1ETANQJNZCP4F, 0.770823301
609, A1EUYZPLFU211D, 0.5
610, A1EVIN8VVZE0L2, 0.686385703
611, A1EX5SK2PD0XLC, 0.905044726
612, A1EYSN1T55SV7U, 0.661817403
613, A1EYYHM5R678I4, 0.99312299
614, A1EZBZIMGK517C, 0.808117786
615, A1EZHHHUFALJUQ, 0.592766532
616, A1F0K9QTWPSX7Z, 0.877978718
617, A1F15I6AXDHC35, 0.837162302
618, A1F18I5W4XZKB7, 0.85185326
619, A1F2EYORWOZ3G1, 0.5
620, A1F2IPYSXB0ZCX, 0.661923629
621, A1F3GOUFG7Y73U, 0.717995102
622, A1F4GYJQX96922, 0.837275257
623, A1F5DT3P5JRN06, 0.842070263
624, A1F7CMDX6QDJVA, 0.735771835
625, A1F8KRXO5OMBZV, 0.762905252
626, A1F8YJIVFS1UX6, 0.5
627, A1F9BYW13Q9CAE, 0.5
